2311,6.0
96,6.0
316,6.0
91,6.0
779,6.0
1328,6.0
2344,6.0
2550,6.0
2741,6.0
2129,6.0
2750,6.0
1963,6.0
731,6.0
1924,6.0
3631,6.0
3634,6.0
1985,6.0
1026,6.0
2563,6.0
2740,6.0
2247,6.0
1172,6.0
778,6.0
2133,6.0
3240,6.0
2308,6.0
2305,6.0
2099,6.0
1102,6.0
1104,6.0
1109,6.0
445,6.0
2479,6.0
2482,6.0
2483,6.0
1001,6.0
1416,6.0
1429,6.0
3257,6.0
3244,6.0
2052,6.0
2114,6.0
1027,6.0
461,6.0
2113,6.0
10,6.0
115,6.0
2110,6.0
790,6.0
79,6.0
3158,6.0
2729,6.0
2105,6.0
768,6.0
477,5.0
2135,5.0
2355,5.0
723,5.0
3805,5.0
3806,5.0
1945,5.0
1934,5.0
1936,5.0
1116,5.0
1318,5.0
2544,5.0
1927,5.0
1942,5.0
1952,5.0
1953,5.0
2745,5.0
2117,5.0
164,5.0
311,5.0
2555,5.0
2115,5.0
2589,5.0
1956,5.0
2739,5.0
2151,5.0
2249,5.0
2724,5.0
2144,5.0
1980,5.0
1540,5.0
2061,5.0
2149,5.0
2095,5.0
2742,5.0
169,5.0
1024,5.0
1947,5.0
2541,5.0
3800,5.0
1418,5.0
2590,5.0
1417,5.0
1016,5.0
1929,5.0
1948,5.0
3666,5.0
3672,5.0
2730,5.0
2139,5.0
2722,5.0
2723,5.0
1547,5.0
2562,5.0
1411,5.0
1415,5.0
2154,5.0
1010,5.0
2062,5.0
1170,5.0
2487,5.0
771,5.0
2124,5.0
3243,5.0
1906,5.0
1457,5.0
1459,5.0
1460,5.0
1468,5.0
2248,5.0
1413,5.0
1419,5.0
2136,5.0
787,5.0
2089,5.0
2063,5.0
994,5.0
1003,5.0
2345,4.0
1107,4.0
2380,4.0
1371,4.0
478,4.0
465,4.0
2381,4.0
780,4.0
474,4.0
2593,4.0
2375,4.0
1108,4.0
2155,4.0
3260,4.0
31,4.0
1928,4.0
3630,4.0
3254,4.0
3256,4.0
1943,4.0
2753,4.0
2301,4.0
448,4.0
2529,4.0
123,4.0
128,4.0
132,4.0
3644,4.0
1923,4.0
2821,4.0
3341,4.0
3342,4.0
1320,4.0
2755,4.0
2488,4.0
2491,4.0
2767,4.0
2152,4.0
2552,4.0
2548,4.0
2554,4.0
2556,4.0
2127,4.0
2143,4.0
2756,4.0
3572,4.0
3577,4.0
3137,4.0
3148,4.0
3160,4.0
3157,4.0
1317,4.0
2123,4.0
3241,4.0
3246,4.0
3648,4.0
2250,4.0
2758,4.0
2145,4.0
2754,4.0
3680,4.0
479,4.0
1252,4.0
640,4.0
642,4.0
646,4.0
1962,4.0
3163,4.0
1458,4.0
1464,4.0
1474,4.0
457,4.0
2240,4.0
773,4.0
3238,4.0
2677,4.0
1101,4.0
76,4.0
1028,4.0
1354,4.0
2102,4.0
2486,4.0
1014,4.0
1000,4.0
2557,4.0
1009,4.0
3242,4.0
1558,4.0
1177,4.0
1179,4.0
469,3.0
729,3.0
2604,3.0
2343,3.0
2353,3.0
2367,3.0
2374,3.0
2747,3.0
2003,3.0
2148,3.0
466,3.0
791,3.0
3797,3.0
3798,3.0
3799,3.0
2489,3.0
3239,3.0
3697,3.0
730,3.0
2760,3.0
706,3.0
715,3.0
2363,3.0
2364,3.0
134,3.0
2342,3.0
2350,3.0
2736,3.0
3695,3.0
1926,3.0
2759,3.0
3638,3.0
2600,3.0
1103,3.0
3152,3.0
735,3.0
1951,3.0
2379,3.0
3139,3.0
2092,3.0
3467,3.0
2598,3.0
1481,3.0
1484,3.0
1488,3.0
1489,3.0
1495,3.0
1922,3.0
2532,3.0
2538,3.0
2588,3.0
2111,3.0
2738,3.0
3678,3.0
2251,3.0
492,3.0
497,3.0
2119,3.0
2591,3.0
3758,3.0
3769,3.0
3776,3.0
3782,3.0
2132,3.0
2472,3.0
16,3.0
1245,3.0
2586,3.0
2599,3.0
3162,3.0
2389,3.0
2545,3.0
2748,3.0
3249,3.0
3264,3.0
1404,3.0
2635,3.0
2649,3.0
2804,3.0
2807,3.0
2819,3.0
3168,3.0
3255,3.0
3389,3.0
3390,3.0
3649,3.0
3653,3.0
3654,3.0
3663,3.0
3664,3.0
2094,3.0
2547,3.0
2761,3.0
2733,3.0
124,3.0
126,3.0
127,3.0
129,3.0
133,3.0
2043,3.0
793,3.0
2126,3.0
2008,3.0
2010,3.0
2013,3.0
2018,3.0
2116,3.0
2774,3.0
2777,3.0
2778,3.0
2782,3.0
2785,3.0
2788,3.0
3153,3.0
1534,3.0
2304,3.0
2313,3.0
2314,3.0
2711,3.0
2719,3.0
2492,3.0
2006,3.0
3568,3.0
2587,3.0
503,3.0
506,3.0
2235,3.0
2242,3.0
2243,3.0
2244,3.0
2246,3.0
2252,3.0
3143,3.0
1543,3.0
1428,3.0
3807,3.0
1326,3.0
2601,3.0
3226,3.0
3229,3.0
1422,3.0
1423,3.0
1426,3.0
1427,3.0
1958,3.0
1580,3.0
1585,3.0
2054,3.0
2757,3.0
3144,3.0
2565,3.0
2566,3.0
3165,3.0
2712,3.0
776,3.0
1536,3.0
2559,3.0
718,3.0
2553,3.0
168,3.0
1030,3.0
1249,3.0
1250,3.0
1257,3.0
637,3.0
643,3.0
645,3.0
647,3.0
648,3.0
649,3.0
1351,3.0
1891,3.0
996,3.0
447,3.0
449,3.0
451,3.0
453,3.0
454,3.0
455,3.0
459,3.0
2103,3.0
2746,3.0
1358,3.0
1367,3.0
1181,3.0
2137,3.0
2684,3.0
1178,3.0
1370,3.0
1933,2.0
2603,2.0
2605,2.0
2606,2.0
1329,2.0
2351,2.0
2352,2.0
2368,2.0
2373,2.0
3692,2.0
3703,2.0
2751,2.0
724,2.0
1944,2.0
1982,2.0
2356,2.0
2358,2.0
3140,2.0
783,2.0
1113,2.0
1114,2.0
1100,2.0
702,2.0
704,2.0
705,2.0
707,2.0
708,2.0
710,2.0
711,2.0
714,2.0
1478,2.0
1486,2.0
2494,2.0
3262,2.0
1472,2.0
2595,2.0
668,2.0
670,2.0
683,2.0
1299,2.0
1303,2.0
1305,2.0
1312,2.0
2602,2.0
3765,2.0
1935,2.0
2241,2.0
2384,2.0
2385,2.0
2390,2.0
2535,2.0
3154,2.0
549,2.0
551,2.0
552,2.0
553,2.0
554,2.0
555,2.0
557,2.0
559,2.0
561,2.0
563,2.0
566,2.0
1407,2.0
1409,2.0
1485,2.0
1496,2.0
2072,2.0
2074,2.0
2075,2.0
2076,2.0
2078,2.0
2082,2.0
2085,2.0
2086,2.0
2087,2.0
2640,2.0
2641,2.0
2872,2.0
3261,2.0
1401,2.0
2391,2.0
2403,2.0
2762,2.0
3394,2.0
3397,2.0
3660,2.0
2357,2.0
767,2.0
483,2.0
3646,2.0
481,2.0
485,2.0
1058,2.0
1378,2.0
1542,2.0
2108,2.0
2781,2.0
3762,2.0
3767,2.0
3775,2.0
3778,2.0
3783,2.0
3785,2.0
498,2.0
504,2.0
505,2.0
507,2.0
508,2.0
510,2.0
931,2.0
934,2.0
937,2.0
1057,2.0
2466,2.0
2467,2.0
2469,2.0
2475,2.0
2673,2.0
651,2.0
896,2.0
2091,2.0
2253,2.0
2508,2.0
2772,2.0
2780,2.0
3247,2.0
3330,2.0
3336,2.0
728,2.0
1902,2.0
839,2.0
1744,2.0
1753,2.0
1994,2.0
1999,2.0
2000,2.0
2377,2.0
2382,2.0
3574,2.0
3141,2.0
3145,2.0
3149,2.0
130,2.0
1425,2.0
1467,2.0
1939,2.0
3228,2.0
3230,2.0
3685,2.0
3686,2.0
3688,2.0
1287,2.0
1420,2.0
3569,2.0
3570,2.0
3633,2.0
3747,2.0
3755,2.0
517,2.0
519,2.0
521,2.0
523,2.0
524,2.0
525,2.0
526,2.0
529,2.0
532,2.0
766,2.0
859,2.0
1412,2.0
1414,2.0
1421,2.0
1424,2.0
1463,2.0
3233,2.0
1545,2.0
2300,2.0
2546,2.0
2709,2.0
2718,2.0
1793,2.0
1795,2.0
1804,2.0
2121,2.0
2131,2.0
3578,2.0
720,2.0
721,2.0
1535,2.0
1905,2.0
2551,2.0
2705,2.0
2706,2.0
2707,2.0
2708,2.0
2710,2.0
2713,2.0
3427,2.0
3432,2.0
3796,2.0
1106,2.0
463,2.0
836,2.0
1243,2.0
1544,2.0
2100,2.0
2104,2.0
3635,2.0
3637,2.0
3677,2.0
3681,2.0
3760,2.0
636,2.0
1011,2.0
2053,2.0
3566,2.0
487,2.0
1251,2.0
1254,2.0
1853,2.0
2531,2.0
2481,2.0
3311,2.0
452,2.0
533,2.0
535,2.0
536,2.0
993,2.0
1173,2.0
2017,2.0
2020,2.0
2023,2.0
2674,2.0
3801,2.0
998,2.0
1256,2.0
2575,2.0
2787,2.0
3248,2.0
2805,2.0
2809,2.0
2817,2.0
2825,2.0
2947,2.0
2949,2.0
2956,2.0
3175,2.0
3253,2.0
3561,2.0
3650,2.0
3658,2.0
3659,2.0
450,2.0
458,2.0
460,2.0
1582,2.0
1583,2.0
1584,2.0
1586,2.0
1588,2.0
1590,2.0
1591,2.0
1592,2.0
1593,2.0
1594,2.0
1595,2.0
1601,2.0
1603,2.0
1630,2.0
1633,2.0
2549,2.0
2558,2.0
3704,2.0
3706,2.0
3708,2.0
3715,2.0
3717,2.0
502,2.0
3496,2.0
1353,2.0
1356,2.0
2236,2.0
2238,2.0
2239,2.0
2485,2.0
3164,2.0
556,1.0
709,1.0
712,1.0
716,1.0
1389,1.0
1390,1.0
1396,1.0
1399,1.0
1403,1.0
1406,1.0
1410,1.0
1684,1.0
1774,1.0
1775,1.0
1776,1.0
1777,1.0
1778,1.0
1784,1.0
1790,1.0
1954,1.0
1961,1.0
2164,1.0
2317,1.0
2321,1.0
2324,1.0
2332,1.0
2333,1.0
2360,1.0
2361,1.0
2362,1.0
2396,1.0
2400,1.0
2401,1.0
2539,1.0
2636,1.0
2638,1.0
2642,1.0
2643,1.0
2644,1.0
2645,1.0
2865,1.0
2870,1.0
2876,1.0
2877,1.0
2879,1.0
3054,1.0
3057,1.0
3061,1.0
3063,1.0
3066,1.0
3069,1.0
3072,1.0
3283,1.0
3286,1.0
3388,1.0
3391,1.0
3393,1.0
3396,1.0
3398,1.0
3399,1.0
3400,1.0
3401,1.0
3402,1.0
3404,1.0
499,1.0
500,1.0
501,1.0
669,1.0
674,1.0
675,1.0
676,1.0
677,1.0
678,1.0
682,1.0
685,1.0
930,1.0
939,1.0
941,1.0
1054,1.0
1056,1.0
1066,1.0
1296,1.0
1372,1.0
1373,1.0
1375,1.0
1377,1.0
1379,1.0
1380,1.0
1385,1.0
1387,1.0
2245,1.0
2334,1.0
2495,1.0
2499,1.0
2501,1.0
2507,1.0
2607,1.0
2608,1.0
2609,1.0
2612,1.0
2614,1.0
2617,1.0
2697,1.0
3018,1.0
3111,1.0
3136,1.0
3146,1.0
3329,1.0
3340,1.0
3544,1.0
3545,1.0
3546,1.0
3547,1.0
3555,1.0
3556,1.0
3559,1.0
462,1.0
515,1.0
516,1.0
531,1.0
866,1.0
874,1.0
1273,1.0
1470,1.0
1473,1.0
1551,1.0
1735,1.0
1861,1.0
1862,1.0
1863,1.0
1866,1.0
1871,1.0
1991,1.0
2004,1.0
2142,1.0
2254,1.0
2256,1.0
2268,1.0
2272,1.0
2338,1.0
2340,1.0
2347,1.0
2366,1.0
2370,1.0
2480,1.0
3142,1.0
3223,1.0
3225,1.0
3227,1.0
3235,1.0
3236,1.0
3237,1.0
3446,1.0
3459,1.0
3527,1.0
3528,1.0
3529,1.0
3530,1.0
3531,1.0
3533,1.0
3535,1.0
3537,1.0
3538,1.0
3539,1.0
3540,1.0
3541,1.0
3542,1.0
3543,1.0
3693,1.0
3699,1.0
3701,1.0
3702,1.0
3741,1.0
3746,1.0
725,1.0
1533,1.0
1747,1.0
1749,1.0
1751,1.0
1752,1.0
1754,1.0
1755,1.0
1757,1.0
1984,1.0
1990,1.0
1997,1.0
2118,1.0
2122,1.0
2369,1.0
2371,1.0
2372,1.0
2560,1.0
3579,1.0
3580,1.0
3585,1.0
3674,1.0
121,1.0
1908,1.0
1917,1.0
2570,1.0
3119,1.0
3120,1.0
3121,1.0
3122,1.0
3129,1.0
484,1.0
486,1.0
623,1.0
671,1.0
831,1.0
832,1.0
835,1.0
837,1.0
838,1.0
844,1.0
847,1.0
849,1.0
850,1.0
853,1.0
855,1.0
1297,1.0
1298,1.0
1300,1.0
1301,1.0
1302,1.0
1306,1.0
1310,1.0
1359,1.0
1476,1.0
1479,1.0
1480,1.0
1482,1.0
1493,1.0
1979,1.0
1987,1.0
1998,1.0
2001,1.0
2002,1.0
2134,1.0
2515,1.0
2516,1.0
2517,1.0
2520,1.0
3035,1.0
3309,1.0
3312,1.0
3313,1.0
3314,1.0
3315,1.0
3316,1.0
3317,1.0
3319,1.0
3321,1.0
3323,1.0
3324,1.0
3325,1.0
3326,1.0
3564,1.0
3573,1.0
3575,1.0
3636,1.0
3640,1.0
3645,1.0
3671,1.0
3682,1.0
3774,1.0
3780,1.0
131,1.0
446,1.0
480,1.0
491,1.0
494,1.0
908,1.0
917,1.0
923,1.0
1184,1.0
1186,1.0
1189,1.0
1196,1.0
1202,1.0
1247,1.0
1255,1.0
1443,1.0
1445,1.0
1446,1.0
1452,1.0
1546,1.0
1596,1.0
1597,1.0
1599,1.0
1604,1.0
2011,1.0
2015,1.0
2019,1.0
2022,1.0
2220,1.0
2229,1.0
2234,1.0
2386,1.0
2387,1.0
2388,1.0
2564,1.0
3250,1.0
3259,1.0
3263,1.0
3406,1.0
3408,1.0
3415,1.0
3667,1.0
3669,1.0
3670,1.0
3675,1.0
3676,1.0
3710,1.0
3713,1.0
3714,1.0
3719,1.0
3756,1.0
3766,1.0
3781,1.0
3784,1.0
3789,1.0
3795,1.0
3804,1.0
3838,1.0
3839,1.0
3840,1.0
3841,1.0
3843,1.0
3847,1.0
3849,1.0
3851,1.0
511,1.0
512,1.0
538,1.0
540,1.0
543,1.0
545,1.0
550,1.0
558,1.0
560,1.0
564,1.0
638,1.0
639,1.0
641,1.0
644,1.0
734,1.0
762,1.0
929,1.0
942,1.0
1055,1.0
1060,1.0
1063,1.0
1147,1.0
1148,1.0
1153,1.0
1157,1.0
1161,1.0
1164,1.0
1285,1.0
1402,1.0
1475,1.0
1487,1.0
1490,1.0
1799,1.0
1800,1.0
1801,1.0
1803,1.0
1805,1.0
1807,1.0
1896,1.0
1899,1.0
1941,1.0
2071,1.0
2073,1.0
2077,1.0
2150,1.0
2461,1.0
2462,1.0
2468,1.0
2672,1.0
2675,1.0
2678,1.0
2679,1.0
2680,1.0
2681,1.0
2682,1.0
2685,1.0
2808,1.0
2811,1.0
2812,1.0
2814,1.0
2818,1.0
2820,1.0
2827,1.0
2834,1.0
2835,1.0
2836,1.0
2837,1.0
2839,1.0
2843,1.0
2845,1.0
2938,1.0
3178,1.0
3267,1.0
3421,1.0
3424,1.0
3425,1.0
3429,1.0
3430,1.0
3431,1.0
3433,1.0
3436,1.0
3437,1.0
3438,1.0
3439,1.0
3442,1.0
3464,1.0
3465,1.0
3469,1.0
3471,1.0
3473,1.0
3475,1.0
3476,1.0
3478,1.0
3480,1.0
3489,1.0
3494,1.0
3586,1.0
3661,1.0
3754,1.0
496,1.0
513,1.0
522,1.0
530,1.0
650,1.0
655,1.0
663,1.0
813,1.0
820,1.0
864,1.0
869,1.0
894,1.0
897,1.0
899,1.0
904,1.0
906,1.0
907,1.0
1167,1.0
1350,1.0
1352,1.0
1360,1.0
1368,1.0
1393,1.0
1397,1.0
1405,1.0
1624,1.0
1625,1.0
1636,1.0
1760,1.0
1763,1.0
1764,1.0
1765,1.0
1766,1.0
1768,1.0
1769,1.0
1773,1.0
1932,1.0
1989,1.0
2484,1.0
2530,1.0
2533,1.0
2534,1.0
2537,1.0
2542,1.0
2543,1.0
2572,1.0
2578,1.0
2651,1.0
2664,1.0
2686,1.0
2783,1.0
2786,1.0
2806,1.0
2810,1.0
2945,1.0
2946,1.0
2950,1.0
2952,1.0
3179,1.0
3180,1.0
3183,1.0
3185,1.0
3187,1.0
3188,1.0
3332,1.0
3337,1.0
3343,1.0
3392,1.0
3452,1.0
3651,1.0
3652,1.0
3656,1.0
3657,1.0
740,1.0
1180,1.0
1344,1.0
1347,1.0
1348,1.0
1349,1.0
1462,1.0
1466,1.0
1548,1.0
1550,1.0
1600,1.0
1605,1.0
1606,1.0
1607,1.0
1610,1.0
1611,1.0
1613,1.0
1614,1.0
1620,1.0
1629,1.0
1639,1.0
1640,1.0
1643,1.0
1656,1.0
2493,1.0
2561,1.0
3138,1.0
3147,1.0
3291,1.0
3301,1.0
3305,1.0
3484,1.0
3485,1.0
3629,1.0
3716,1.0
3722,1.0
122,0.0
125,0.0
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,0.0
400,0.0
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,0.0
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
467,0.0
472,0.0
488,0.0
490,0.0
493,0.0
495,0.0
509,0.0
514,0.0
518,0.0
520,0.0
527,0.0
528,0.0
534,0.0
537,0.0
539,0.0
541,0.0
542,0.0
544,0.0
546,0.0
547,0.0
548,0.0
562,0.0
565,0.0
567,0.0
568,0.0
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,0.0
575,0.0
576,0.0
577,0.0
578,0.0
579,0.0
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0
585,0.0
586,0.0
587,0.0
588,0.0
589,0.0
590,0.0
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
596,0.0
597,0.0
598,0.0
599,0.0
600,0.0
601,0.0
602,0.0
603,0.0
604,0.0
605,0.0
606,0.0
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,0.0
615,0.0
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
624,0.0
625,0.0
626,0.0
627,0.0
628,0.0
629,0.0
630,0.0
631,0.0
632,0.0
633,0.0
634,0.0
635,0.0
652,0.0
653,0.0
654,0.0
656,0.0
657,0.0
658,0.0
659,0.0
660,0.0
661,0.0
662,0.0
664,0.0
665,0.0
666,0.0
667,0.0
672,0.0
673,0.0
679,0.0
680,0.0
681,0.0
684,0.0
686,0.0
687,0.0
688,0.0
689,0.0
690,0.0
691,0.0
692,0.0
693,0.0
694,0.0
695,0.0
696,0.0
697,0.0
698,0.0
699,0.0
700,0.0
701,0.0
703,0.0
713,0.0
717,0.0
722,0.0
732,0.0
736,0.0
737,0.0
738,0.0
739,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,0.0
749,0.0
750,0.0
751,0.0
752,0.0
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,0.0
759,0.0
764,0.0
769,0.0
770,0.0
772,0.0
781,0.0
794,0.0
795,0.0
796,0.0
797,0.0
798,0.0
799,0.0
800,0.0
801,0.0
802,0.0
803,0.0
804,0.0
805,0.0
806,0.0
807,0.0
808,0.0
809,0.0
810,0.0
811,0.0
812,0.0
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
821,0.0
822,0.0
823,0.0
824,0.0
825,0.0
826,0.0
827,0.0
828,0.0
829,0.0
830,0.0
833,0.0
834,0.0
840,0.0
841,0.0
842,0.0
843,0.0
845,0.0
846,0.0
848,0.0
851,0.0
852,0.0
854,0.0
856,0.0
857,0.0
858,0.0
860,0.0
861,0.0
862,0.0
863,0.0
865,0.0
867,0.0
868,0.0
870,0.0
871,0.0
872,0.0
873,0.0
875,0.0
876,0.0
877,0.0
878,0.0
879,0.0
880,0.0
881,0.0
882,0.0
883,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
895,0.0
898,0.0
900,0.0
901,0.0
902,0.0
903,0.0
905,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
918,0.0
919,0.0
920,0.0
921,0.0
922,0.0
924,0.0
925,0.0
926,0.0
927,0.0
928,0.0
932,0.0
933,0.0
935,0.0
936,0.0
938,0.0
940,0.0
943,0.0
944,0.0
945,0.0
946,0.0
947,0.0
948,0.0
949,0.0
950,0.0
951,0.0
952,0.0
953,0.0
954,0.0
955,0.0
956,0.0
